Date,entireTweets,
2020-04-15 16:26:57,RT @In_the_Ofice: Los que rompieron todo te dicen que lo vienen a arreglar. Me genera un poco de desconfianza.#saqueo,
2020-04-15 16:25:47,"@SilMercado Comparto!!! Extinción de dominio, Extinción de dominio, Extinción de dominio, Extinción de dominio, léase saqueo para los ladris  de la política!!",
2020-04-15 16:25:25,"@SilMercado Pero quién te va procesar a vos q sos una operadora BERRETA y una periodista MEDIOCRE ,así q si fuera x saqueó vos deberías estar en cana hace rato. https://t.co/8IsyIoXfDd",
2020-04-15 16:25:04,El video de los milicos en tiktok es algo inocente segun los periodistasAh pero con el pibe que tw lo del saqueo merece pena de muerte jajaj,
2020-04-15 16:24:53,El legado de la gobernadora coraje 😕#Saqueo #LosNegacionistas#TwitterComunista#MacrismoResidual https://t.co/rLpQV2eGur,
2020-04-15 16:24:39,El verdadero saqueo fue el de Loustau a River. Lo demás son boludeces #saqueo,
2020-04-15 16:24:25,"Antes por escribir canciones de cancha te llevaban preso, ahora por escribir saqueo,te llevan preso Hay grupos donde cuelgan fotos con armas y falopa,y no pasa nada porque es chiste 🤦🤦",
2020-04-15 16:24:24,"@MarielMer1 @LaBandaPindonga Es cierto la palabra #saqueo, tiene una connotación especial en esta época, porque pone al descubierto como #saquean a los jubilados bajándoles lo poco que ganan.",
2020-04-15 16:23:32,@Que_Rompi Me intriga saber quién carajos aparece si repetís la palabra saqueo tres veces mirando al espejo.,
2020-04-15 16:22:05,"@ponele_cebolla @juan_amorin No me interesa justificar a nadie, no tiene sentido. no pongamos la palabra saqueo y ya.",
2020-04-15 16:21:42,"Acá está Cristina, preparando el Zoom para debatir cuantos millones van a tener que poner los multimillonarios para bancar a los trabajadores durante la cuarentena. BEEEESIIIIISSS#Saqueo #LosNegacionistas#TwitterComunista#MacrismoResidual https://t.co/XsyHc9UKWY",
2020-04-15 16:21:07,@Trump_Argento20 @alferdez pero hubo saqueo  ?,
2020-04-15 16:19:48,#saqueo todos escriban la palabra saqueo en sus tweets y que se metan la censura en dónde no les da el sol!!!,
2020-04-15 16:18:55,"@Joseytrewq @alferdez ""saqueador"": un gob puede cobrar impuestos, el saqueo viene después de las medidas neoliberales y de la mano del pueblo. Hay una sola historia.""Pésima gestión"": tres meses y hay pandemia. Que gestión?""Rebelión fiscal"": No está convocåndola... Esta creando una revolución fiscal.",
2020-04-15 16:16:52,@NoelVecchio @arilijalad Acabás de escribir saqueo vos también. ¿Deberían procesarte?,
2020-04-15 16:15:08,Derechos a la privacidad y libertad de expresión ----&gt; ≠ Marcar casas de infectados y abrirle una causa penal a un pibe que tw en broma #saqueo,
2020-04-15 16:13:37,No al #saqueo Impositivo,
2020-04-15 16:12:55,Aunque diga que este gobierno es peor que un saqueo? 🤔 Jaja https://t.co/f8KiLRdH1B,
2020-04-15 16:12:38,#saqueo Mi humor social es de cagazo permanente por que creo que el gobierno de científicos no sirve pa mierda.,
2020-04-15 16:12:32,"Por twittear algo irónico te dan de 2 a 6 años de cárcel, por robarte un PBI te dan la vicepresidencia.Argentina, no lo entenderías. #saqueo #EstallaElDólar",
2020-04-15 16:11:39,Que te cobre 90$ una oreo eso es #saqueo,
2020-04-15 16:10:35,Asi q según @SabinaFrederic #saqueo es una palabra no permitida en este gob...#saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo #saqueo,
2020-04-15 16:06:24,Estoy que me saqueo encima,
2020-04-15 16:06:12,Que buena banda SAQUEO!,
2020-04-15 16:05:54,RT @ENPattini: El peronismo x ahora ha mantenido la correa ajustada sobre el desorden popular. Otro gobierno ya hubiera sufrido algún #saqu…,
2020-04-15 16:05:01,"ALBERTOEstá bien participar d 1 secta delictiva d mitómanos mafiosos, robar, asesinar fiscales, coimear, apoyar al Hezbollah, chocar trenes, incendiar bailantas, revolear bolsos, ser millonario sin trabajar, zurdo, abortero y pro-Venezuela; pero es repudiable escribir saqueo🙄",
2020-04-15 16:03:43,RT @rjgodoy: ¿El #saqueo es delito? ¿Esa ley es nueva? https://t.co/qJ3ROuFSnX,
2020-04-15 16:03:11,#InformadosDeTodo La mal parida de la Vidal se cago en la salud de los bonaerenses!!! Pero los medios y comunicadores se callan la boca y critican al gobierno actual!!! CÓMPLICES DEL SAQUEO PRO https://t.co/2nReynKeCf,
2020-04-15 16:03:08,#EstallaElDolarImpuesto solidario verso del roboPero ellos siguen con el #saqueoES LA PRIMERA VEZ QUE ESTOY DE ACUERDO CON @PresidenteMilei https://t.co/neNn7qX0Q6,
2020-04-15 16:01:37,RT @JoseLuisFarah: #EstallaElDolar el kirchnerismo compra dólares con los billetes que imprime y lo hace subir. Son unos Hijos de Puta.El…,
2020-04-15 16:01:26,"@Galileo1487 @clarincom @horaciorlarreta @radiolared @radiomitre @Radio10 @CFKArgentina @alferdez @cuervotinelli @gustavohlopez @mauriciomacri @eldestape_radio @AM750 @Lupo55 @cronica @todonoticias @fantinofantino @JonatanViale @C5N @Moria_Casan @pagina12 @HectorGalloOk @HugoPericop5 @Kicillofok @Pontifex_es @soymarcelobaffa @robdnavarro @telefe @VHMok @somosradioam530 @d @c @b @copaniprod @jlespert @afa @gianmaradona @Continental590 @ClaudioZucho @LucianoPereyra @marley_ok @martinbossi @DanteForesi @superliga @MBeduino @nelsonalcastro @rialjorge @La12tuittera @gonbonadeo1963 @lulipop07 #DiaDelArquero Los Argentines necesitamos que los chorros del exterior que afanaron toda la guita Sean solidarios,Ustedes tienen un problema mental El que no quiere a Riquelme no quiere a la madre! #MacrismoResidual #TrollsLasPelotas #Tinelli #saqueo #quedatencasa",
2020-04-15 16:00:58,"#saqueo #saqueo #saqueo #saqueo no se puede penalizar la pelotudes. Ahora hay q cuidar la libertad, ya nos tienen encerrados en casa, ahora que, ni expresarse se va poder.",
2020-04-15 15:58:05,"Llamado para elsa-queo #saqueo... Si van hacer ciber patrullaje por eso haganlo también por las cosas q importan.. por que veo miles de tw-memes q hacen referencia a ""comerse a un@ menor de edad"" y eso me preocupa más",
2020-04-15 15:55:22,"RT @elsolquilmes: Clausuraron dos comercios en #Quilmes. Uno fue por falta de #higiene y el otro, porque no era un servicio #esencial, segú…",
2020-04-15 15:52:20,"#lanatasinfiltro Perdon, creo que si la ministra de seguridad, da ordenes de patrullar la palabra #saqueo Gendarmeria , debe hacerlo, cumplen órdenes, no se manejan solos, no  me parece q llamen ignorante al q cumple lo q le ordenan @rbarbano @diegoleuco @martintetaz @lanatatv",
2020-04-15 15:51:37,@el_bru Eterno resplandor de un saqueo sin recuerdos,
2020-04-15 15:50:52,"RT @nofknusername: https://t.co/ZLt77DCOCYAcá los TT de Argentina, que el Gobierno Nac&amp;Pop quiere esconder.#TwitterComunista #Saqueo #Al…",
2020-04-15 15:50:52,"@diegoitalovero Ehh loco,le aceptamos las disculpas a Alberto y no a Morales? Mira que metieron en cana un pibe saqueo ....saqueo...espero mi abogado esté leyendo...",
2020-04-15 15:50:23,@SilMercado Saqueo. Nos vemos en Olmos,
2020-04-15 15:50:11,"Recien leí que le abrieron causa a un pibe por poner un tweet jodiendo sobre el saqueo, bien ahi ""la justicia haciendo su trabajo""... con los narcos, chorros, sicarios, femicidas, etc, todavía no intentaron no ?",
2020-04-15 15:49:23,Saqueo nacional y popular https://t.co/BKDGCptW9C,
2020-04-15 15:48:37,#saqueo alguien dijo saqueo https://t.co/6sxbPbRvpw,
2020-04-15 15:45:12,"Y pretende dar clases de Políticas Públicas en la universidad? Cómo va a explicar que las universidades no son para los pobres, que no se inauguran hospitales, que los maestros se reemplazan por voluntarios? El #Saqueo de Vidal",
2020-04-15 15:43:59,No se puede decir la palabra #saqueo   repITO NO SE PUEDE DECIR SAQUEO https://t.co/C2JqcpQXZs,
2020-04-15 15:43:46,"Que Nunca Nadie les Diga Cómo Pensar, Qué Decir y Qué Hacer. No al #saqueo que amenaza con nuestras libertades individuales.",
2020-04-15 15:43:33,"@el_bru No sos vos, es el saqueo.Valen películas argentinas poco exitosas (que yo vi)?",
2020-04-15 15:41:55,@jsilva69msn #Saqueo era un ingeniero que hablaba de economía en una radio de Mar del Plata,
2020-04-15 15:41:43,"https://t.co/ZLt77DCOCYAcá los TT de Argentina, que el Gobierno Nac&amp;Pop quiere esconder.#TwitterComunista #Saqueo #AlbertoElMiserableSosVos #CFKorrupta",
2020-04-15 15:41:22,INDIGNANTE❗Recuperaron 24 ambulancias que habían sido ABANDONADAS en depósitos durante la gestión de Vidal❗😡🤬https://t.co/StLl1uBjRH#Saqueo,
2020-04-15 15:40:49,"Mientras tanto el interrogatorio al pibe que se llevo gendarmería:-Mentiroso, fuiste tu, tu hiciste el chiste sobre el #saqueo, no digas que no, yo te vi maldito *japish de paliza* https://t.co/HMijqd4hun",
2020-04-15 15:37:25,"RT @CarlosKrumnack: @Tiefseher @welt El FMI lo hizo todo mal, junto a Macri.El FMI incumplió con su Estatuto. El FMI prestó mal y lo sa…",
2020-04-15 15:35:00,"@Tiefseher @welt El FMI lo hizo todo mal, junto a Macri.El FMI incumplió con su Estatuto. El FMI prestó mal y lo sabía. Prestó para la campaña electoral de Macri.El FMI financió la fuga de capitales, la usura financiera y el saqueo económico. El FMI es cómplice y partícipe en una ESTAFA !",
2020-04-15 15:34:40,RT @elpatodlagente: dejen de gastar plata en perseguir un Pancho con un teclado .... #saqueo libertad de expresión soquetes https://t.co/vt…,
2020-04-15 15:34:37,"RT @grcastello: En Argentina vas preso por decir la palabra saqueo en un tuit, pero no por saquear un país, como lo viene haciendo el kir…",
2020-04-15 15:32:54,RT @nahuel0306: Dice @PatoBullrich que @SabinaFrederic le saqueó la idea.,
2020-04-15 15:32:52,@SilMercado Te voy a bloquear porque tu estupidez me hace mal a la vista. Cuando metían presos como si fueran narcos a pibes por putear a Macri bien que cerraste el ojete.  Que detengan a alguien x poner saqueo está mal pero cuando fuiste una complice con la boca cerrada 4 años está peor,
2020-04-15 15:32:33,"@myriambregman Incitar al saqueo no está bien, está mal.",
2020-04-15 15:32:29,@el_bru Harry Saqueos y la camara de los saqueosHarry Saqueos y el saqueo de azkabanHarry Saqueos y los Saqueos de la muerte,
2020-04-15 15:32:12,#saqueo https://t.co/dWdbxhWjVr solo use el hash para que puedan darle oportunidad a berto y zapan,
2020-04-15 15:31:48,MEMORIA DE UN SAQUEO@diputadosucr @Diputados_Todos @DiputadosAR @SenadoArgentina  @cijudicial @CFKArgentina @BloqueUCR @pagina12 @tiempoarg @eldestapeweb @eldestape_radio @Radio10 @AM750 @CasaRosada @DiputadosFPV @PrensaRural @clarincom @LANACION https://t.co/65hl3aFyP7,
2020-04-15 15:29:22,@DanannRock @ChikiRodri @SabinaFrederic SAQUEO es el que está haciendo esta nefasta ministro! #GobiernoCorrupto #TwitterComunista,
2020-04-15 15:29:18,".@radiomitre @rbarbano @diegoleuco @mcalabrooficial @martintetaz Ninguno de ustedes ve que el ""chiste"" de este Kevin Guerra puede ser interpretado por incitación al desorden público? 🤔Basta una chispa para hacer un fuego #Saqueo #LanataSinFiltro",
2020-04-15 15:26:22,#saqueo es un personaje de la Biblia no?????,
2020-04-15 15:26:18,/// Kevin Guerra procesado por usar la palabra #Saqueo  Ups! se me escapo. Mala mia ! 😎  #Montopatrullaje https://t.co/vOYpWY3TJ5,
2020-04-15 15:26:06,@inakiigutierrez Néstor Máximo la Urraca y todos kukas #DiaInternacionalDelPortero #DiaInternacionalDelArquero #saqueo #CristinaChora #ElComunismoEsUnaEnfermedadMental #ElPeorPresidenteDeLaHistoria #ElPeorGobiernoDeLaHistoria #COVID19,
2020-04-15 15:25:37,RT @Stolae: !Esto era práctica de Macri-Bullrich! NO DEBE SUCEDER NUNCA MÁS EN ESTE GOBIERNO ⁦@alferdez⁩ Le abren una causa a un joven por…,
2020-04-15 15:25:03,RT @Noneitor35: @SilMercado Saqueo de Integridad profesional. https://t.co/rNKx0UmrdP,
2020-04-15 15:24:53,"RT @ProfRicardoG: Imagino que el impuesto a los ricos tambien aplica para los Kirchner, Moyano y compañia no?#saqueo",
2020-04-15 15:23:57,"Haces un chiste sobre #Saqueo y te investigan y detienen.  Violas,matas,robas,cometes actos de corrupción y no pasa nada. Salís antes x buena conducta,vas a domiciliaria x coronavirus,etc. Que lindo país!!!",
2020-04-15 15:23:34,RT @CeleconQ: @SilMercado No entiendo porque no es tendencia #saqueo,
2020-04-15 15:23:24,"@antipolitico_13 Decir #saqueo es un delito, cagar a tiros a otro un ""error"". https://t.co/h5rLv9rIvh",
2020-04-15 15:23:23,@SaberMas2015 @WDVL4 @fvallejoss Lástima que a Majul Frederic no lo meta en cana como al que dijo saqueo.,
2020-04-15 15:22:08,"Imputaron a un pibe por tirar un tweet si seguía en pie lo del saqueo,  jajaja nos merecemos todo lo malo que pasa",
2020-04-15 15:21:54,"te acordás, periodista de mierda, cuando te quejabas de macri?del dólar?del riesgo país?de los jubilados?que no mostrabas las obras?y ahora, no te quejás?#saqueo#EstallaElDolar #ImpuestoALosRicos te vendiste por plata... y después pedirás solidaridad cuando te lleven. https://t.co/5Wtatf2AXs",
2020-04-15 15:21:25,"RT @blodocba: Con @SabinaFrederic tenemos el clarísimo ejemplo de que no por ser antropóloga o investigadora Conicet sos buena persona, ni…",
2020-04-15 15:21:24,"Imagino que el impuesto a los ricos tambien aplica para los Kirchner, Moyano y compañia no?#saqueo",
2020-04-15 15:21:23,"@alferdez @Martin_M_Guzman @CarlosHeller Fiscales, acá están planeando un #saqueo, procedan. De nada.",
2020-04-15 15:21:03,"@Laura_V_Frost @alferdez Ojo, no digas corralito, ni saqueo o te abren causa",
2020-04-15 15:20:55,@SilMercado Saqueo de Integridad profesional. https://t.co/rNKx0UmrdP,
2020-04-15 15:20:41,no puedo creer que le abrieron una causa penal a uno x tuitear un chiste que tenia la palabra saqueo en serio,
2020-04-15 15:19:42,"Solamente en este pais te inician causa por twittear #saqueo, mientras el gobierno compra a precios inpensables fideos y alcohol en gel. Nos les da verguenza gastar recursos del Estado en iniciar una causa a este pibe, y no a los politicos que nos roban toda, pais inviable.",
2020-04-15 15:19:36,"¿Estado totalitario?  Naaa, te parece. Pensar que nuestros impuestos están financiando este atropello. #saqueo",
2020-04-15 15:17:55,@SilMercado No entiendo porque no es tendencia #saqueo,
2020-04-15 15:17:23,"RT @Claubonara: @alferdez no te va la palabra SAQUEO? Te tiro una idea: en lugar de usar guita para perseguir a los que ""osan"" exigir su de…",
2020-04-15 15:17:09,Le abrieron una causa a un pibe por poner la palabra saqueo... Ahora sí yo pongo que salgamos a matar políticos porque son unos corruptos de mierda me van a desaparecer como en los 80?Y la libre expresión dónde está ?,
2020-04-15 15:16:55,Me jodes que si publicas la palabra saqueo te procesan? Todos tenemos que escribir saqueo. Saqueo. Saqueo. Saqueo. Saqueo. Saqueo. Saqueo.,
2020-04-15 15:15:00,saqueo es quinta tendencia. https://t.co/zQiBq7FB6t,
2020-04-15 15:14:48,"@alferdez no te va la palabra SAQUEO? Te tiro una idea: en lugar de usar guita para perseguir a los que ""osan"" exigir su derecho a comer ponela en garantizar un subsidio de emergencia de 30.000$ a quienes no tienen ingresos. Saqueadores son los Rocca's... https://t.co/pj95zBYPbi",
2020-04-15 15:13:21,Veni a ciberpatrullarme esta !!!! #saqueo,
2020-04-15 15:12:43,"Leí un montón de casos de cibepatrullaje donde procesan a la gente,como a un pibe de 20 años por poner la palabra saqueo.Patrullame la chota,gobierno de mierda. Mientras se preocupan por censurar gente,en la calle siguen robando y matando mujeres",
2020-04-15 15:10:55,No pueden callarnos ni #TwitterComunistani las amenazas por decir la palabra saqueo!#NiDespidosNiRebajasSalarialesEl ajuste tiene que empezar por la POLÍTICA! https://t.co/PXZPqgxjwe,
2020-04-15 15:10:00,"#Redes 📲 | Publicó un chiste en Twitter y se le inició una causa: ""¿Sigue en pie lo del saqueo, no?”➡️https://t.co/bCUPxsheA4 https://t.co/hSWeCpVCCg",
2020-04-15 15:09:03,"Tomáte la píldora roja de Matrix x tu bien, el de tu familia y de toda la sociedad""Los burócratas del kirchnerismo, que llevaban consigo la conveniencia personal del mantenimiento en el poder para seguir robando el Tesoro Público.."" (1ra.dosis)https://t.co/ujbCAz5tx7#saqueo",
2020-04-15 15:08:57,"#saqueo Recuerdo q ud dijo @alferdez q entre los bancos y los jubilados ud se quedaba con los jub. Ahora les dio guita hasta las orejas y no le prestan ni un mango a las pymes para pagar los sueldos. Ud esta dejando q hagan lo q quieren, inclusive hasta el gremio lo maneja. https://t.co/H2P99MxHuj",
